,index,split
1922,3362,train
1923,3363,train
1924,3364,train
1925,3365,train
1926,3366,train
1927,3367,train
1928,3368,test
1929,3369,test
1930,3372,test
1931,3374,test
1932,3375,test
1933,3378,test
1934,3379,test
1935,3380,test
1936,3381,test
1937,3382,test
1938,3383,test
1939,3384,test
1940,3385,test
1941,3386,test
1942,3387,test
1943,3388,test
1944,3389,test
1945,3390,test
1946,3391,test
1947,3392,test
1948,3393,test
1949,3394,test
1950,3395,test
1951,3396,test
1952,3397,test
1953,3398,test
1954,3399,train
1955,3400,train
1956,3408,train
1957,3409,train
1958,3411,train
1959,3413,train
1960,3415,test
1961,3417,test
1962,3418,train
1963,3438,train
1964,3440,train
1965,3445,train
1966,3447,train
1967,3449,train
1968,3451,train
1969,3453,train
1970,3455,train
1971,3457,train
1972,3459,train
1973,3460,train
1974,3461,train
1975,3462,train
1976,3467,train
1977,3469,train
1978,3471,train
1979,3472,train
1980,3473,train
1981,3475,train
1982,3477,train
1983,3478,train
1984,3479,train
1985,3481,train
1986,3483,train
1987,3485,test
1988,3505,train
1989,3508,validate
1990,3510,train
1991,3511,train
1992,3512,train
1993,3513,train
1994,3514,train
1995,3521,validate
1996,3523,train
1997,3525,train
1998,3527,train
1999,3528,train
2000,3529,train
2001,3530,train
2002,3531,train
2003,3532,train
2004,3533,train
2005,3534,train
2006,3535,train
2007,3536,train
2008,3537,train
2009,3538,train
2010,3539,test
2011,3541,test
2012,3542,train
2013,3554,train
2014,3556,train
2015,3557,train
2016,3558,train
2017,3559,train
2018,3560,train
2019,3561,train
2020,3562,train
2021,3563,train
2022,3564,train
2023,3565,train
2024,3566,train
2025,3567,train
2026,3568,test
2027,3570,test
2028,3571,test
2029,3572,test
2030,3573,test
2031,3574,test
2032,3575,test
2033,3576,test
2034,3577,test
2035,3578,test
2036,3579,test
2037,3580,test
2038,3581,train
2039,3583,train
2040,3584,train
2041,3586,test
2042,3588,test
2043,3590,test
2044,3592,test
2045,3593,validate
2046,3599,validate
2047,3600,validate
2048,3601,train
2049,3603,validate
2050,3605,train
2051,3606,train
2052,3607,train
2053,3608,train
2054,3609,train
2055,3610,train
2056,3611,train
2057,3613,train
2058,3614,train
2059,3615,train
2060,3616,train
2061,3617,train
2062,3618,train
2063,3619,train
2064,3620,train
2065,3621,train
2066,3622,train
2067,3623,train
2068,3624,train
2069,3625,train
2070,3626,train
2071,3627,train
2072,3628,train
2073,3629,train
2074,3631,train
2075,3632,train
2076,3633,train
2077,3634,train
2078,3635,train
2079,3636,train
2080,3637,train
2081,3638,train
2082,3643,test
2083,3645,test
2084,3646,test
2085,3647,test
2086,3648,train
2087,3651,train
2088,3652,train
2089,3654,train
2090,3656,train
2091,3658,train
2092,3659,train
2093,3660,train
2094,3667,test
2095,3669,validate
2096,3670,validate
2097,3671,validate
2098,3672,validate
2099,3673,validate
2100,3674,validate
2101,3675,validate
2102,3676,validate
2103,3677,validate
2104,3678,validate
2105,3679,validate
2106,3680,validate
2107,3681,validate
2108,3682,validate
2109,3683,validate
2110,3684,validate
2111,3685,validate
2112,3686,validate
2113,3687,validate
2114,3688,validate
2115,3689,validate
2116,3690,train
2117,3691,train
2118,3695,train
2119,3705,train
2120,3707,train
2121,3708,train
2122,3710,test
2123,3712,test
2124,3714,validate
2125,3716,validate
2126,3718,validate
2127,3722,test
2128,3724,test
2129,3726,train
2130,3727,train
2131,3728,train
2132,3729,train
2133,3731,train
2134,3734,train
2135,3736,train
2136,3738,train
2137,3739,train
2138,3740,train
2139,3741,train
2140,3742,train
2141,3743,train
2142,3744,validate
2143,3750,train
2144,3752,train
2145,3759,train
2146,3762,validate
2147,3771,train
2148,3775,train
2149,3776,train
2150,3777,train
2151,3779,train
2152,3782,test
2153,3786,train
2154,3787,train
2155,3789,train
2156,3791,train
2157,3793,test
2158,3795,train
2159,3797,train
2160,3799,train
2161,3814,train
2162,3815,train
2163,3816,train
2164,3817,test
2165,3819,test
2166,3820,test
2167,3821,test
2168,3824,test
2169,3825,test
2170,3826,test
2171,3827,test
2172,3828,test
2173,3829,test
2174,3830,test
2175,3831,test
2176,3832,test
2177,3833,train
2178,3840,train
2179,3842,train
2180,3843,train
2181,3844,train
2182,3845,train
2183,3846,train
2184,3847,train
2185,3852,train
2186,3853,train
2187,3854,train
2188,3856,validate
2189,3858,validate
2190,3860,validate
2191,3861,validate
2192,3863,train
2193,3865,train
2194,3866,train
2195,3867,train
2196,3868,train
2197,3870,train
2198,3871,train
2199,3872,train
2200,3873,train
2201,3874,validate
2202,3876,validate
2203,3877,validate
2204,3878,validate
2205,3879,validate
2206,3880,validate
2207,3886,train
2208,3888,train
2209,3890,train
2210,3898,train
2211,3899,train
2212,3900,train
2213,3901,train
2214,3903,train
2215,3904,train
2216,3905,train
2217,3906,train
2218,3907,train
2219,3908,train
2220,3909,train
2221,3910,train
2222,3911,train
2223,3912,train
2224,3913,train
2225,3916,train
2226,3918,train
2227,3919,train
2228,3920,train
2229,3921,train
2230,3922,train
2231,3923,train
2232,3924,train
2233,3925,train
2234,3926,train
2235,3927,train
2236,3928,train
2237,3929,train
2238,3930,train
2239,3931,train
2240,3932,train
2241,3933,train
2242,3934,train
2243,3935,train
2244,3936,train
2245,3937,train
2246,3938,train
2247,3939,train
2248,3940,train
2249,3941,train
2250,3942,train
2251,3943,train
2252,3944,train
2253,3945,train
2254,3946,train
2255,3947,test
2256,3948,train
2257,3951,validate
2258,3952,validate
2259,3953,validate
2260,3954,validate
2261,3955,validate
2262,3956,validate
2263,3957,validate
2264,3958,validate
2265,3959,validate
2266,3960,validate
2267,3961,validate
2268,3962,validate
2269,3963,train
2270,3964,train
2271,3965,train
2272,3966,train
2273,3967,train
2274,3968,train
2275,3969,train
2276,3970,train
2277,3971,train
2278,3972,train
2279,3973,train
2280,3974,train
2281,3975,train
2282,3977,test
2283,3979,test
2284,3980,test
2285,3982,train
2286,3984,train
2287,3985,train
2288,3986,validate
2289,3988,test
2290,3989,train
2291,3991,train
2292,3993,train
2293,3994,train
2294,3995,train
2295,3996,train
2296,3997,train
2297,3998,train
2298,3999,train
2299,4000,train
2300,4001,train
2301,4002,train
2302,4003,train
2303,4004,train
2304,4005,train
2305,4006,train
2306,4007,train
2307,4008,train
2308,4009,train
2309,4010,train
2310,4011,train
2311,4012,train
2312,4013,train
2313,4014,train
2314,4015,train
2315,4017,train
2316,4019,train
2317,4021,train
2318,4022,test
2319,4024,test
2320,4026,test
2321,4027,test
2322,4028,test
2323,4029,train
2324,4032,train
2325,4034,train
2326,4036,train
2327,4037,train
2328,4052,train
2329,4054,train
2330,4055,train
2331,4056,train
2332,4070,train
2333,4071,train
2334,4072,validate
2335,4073,test
2336,4075,train
2337,4077,train
2338,4079,validate
2339,4082,validate
2340,4084,train
2341,4086,train
2342,4088,train
2343,4090,train
2344,4091,train
2345,4092,train
2346,4095,test
2347,4097,test
2348,4099,test
2349,4100,test
2350,4101,test
2351,4102,test
2352,4103,test
2353,4105,test
2354,4106,train
2355,4109,train
2356,4110,train
2357,4111,train
2358,4112,train
2359,4114,train
2360,4115,train
2361,4116,train
2362,4119,train
2363,4120,train
2364,4121,train
2365,4122,train
2366,4123,train
2367,4125,train
2368,4126,train
2369,4127,test
2370,4129,test
2371,4131,validate
2372,4132,validate
2373,4146,train
2374,4148,test
2375,4150,test
2376,4151,train
2377,4152,train
2378,4153,train
2379,4154,train
2380,4155,validate
2381,4156,train
2382,4157,train
2383,4158,train
2384,4159,test
2385,4161,test
2386,4162,validate
2387,4163,test
2388,4177,train
2389,4179,validate
2390,4180,validate
2391,4182,train
2392,4183,train
2393,4184,train
2394,4186,train
2395,4188,train
2396,4192,test
2397,4194,test
2398,4206,train
2399,4208,validate
2400,4215,test
2401,4217,train
2402,4219,train
2403,4221,train
2404,4246,test
2405,4254,train
2406,4256,train
2407,4257,test
2408,4258,train
2409,4262,train
2410,4263,test
2411,4264,test
2412,4266,validate
2413,4268,validate
2414,4269,validate
2415,4270,validate
2416,4271,validate
2417,4272,validate
2418,4273,validate
2419,4274,validate
2420,4275,test
2421,4277,test
2422,4280,test
2423,4281,test
2424,4282,test
2425,4283,test
2426,4284,test
2427,4285,test
2428,4286,test
2429,4287,test
2430,4288,test
2431,4289,test
2432,4290,test
2433,4291,train
2434,4293,train
2435,4295,train
2436,4296,train
2437,4298,train
2438,4300,train
2439,4301,train
2440,4302,train
2441,4303,train
2442,4304,train
2443,4305,train
2444,4308,train
2445,4309,train
2446,4310,train
2447,4311,train
2448,4312,train
2449,4313,train
2450,4314,train
2451,4315,train
2452,4316,train
2453,4317,train
2454,4318,train
2455,4319,train
2456,4320,train
2457,4321,train
2458,4322,train
2459,4323,train
2460,4324,train
2461,4325,train
2462,4326,train
2463,4327,train
2464,4328,train
2465,4329,train
2466,4330,train
2467,4331,train
2468,4332,train
2469,4333,train
2470,4334,train
2471,4335,train
2472,4336,train
2473,4337,train
2474,4338,train
2475,4339,train
2476,4340,test
2477,4342,test
2478,4343,test
2479,4344,test
2480,4345,test
2481,4346,test
2482,4351,train
2483,4353,train
2484,4355,train
2485,4357,train
2486,4358,train
2487,4359,train
2488,4360,train
2489,4361,train
2490,4365,train
2491,4367,train
2492,4369,train
2493,4370,train
2494,4372,train
2495,4373,train
2496,4374,train
2497,4375,train
2498,4376,train
2499,4377,test
2500,4378,test
2501,4380,test
2502,4382,train
2503,4384,train
2504,4391,train
2505,4393,train
2506,4396,test
2507,4398,test
2508,4399,test
2509,4401,test
2510,4403,test
2511,4405,test
2512,4407,test
2513,4409,test
2514,4415,test
2515,4416,test
2516,4418,test
2517,4419,test
2518,4420,test
2519,4421,test
2520,4422,test
2521,4423,test
2522,4424,test
2523,4425,test
2524,4426,test
2525,4427,test
2526,4428,validate
2527,4429,test
2528,4430,test
2529,4431,test
2530,4435,train
2531,4437,train
2532,4438,train
2533,4439,train
2534,4440,train
2535,4441,train
2536,4442,train
2537,4443,train
2538,4444,train
2539,4445,train
2540,4446,train
2541,4447,train
2542,4450,train
2543,4452,train
2544,4453,train
2545,4455,train
2546,4456,train
2547,4457,train
2548,4458,train
2549,4459,test
2550,4461,train
2551,4466,train
2552,4467,train
2553,4468,train
2554,4469,train
2555,4470,train
2556,4471,train
2557,4472,train
2558,4473,train
2559,4474,train
2560,4475,train
2561,4476,train
2562,4477,train
2563,4478,train
2564,4479,train
2565,4480,train
2566,4481,train
2567,4482,train
2568,4483,test
2569,4484,test
2570,4485,train
2571,4489,train
2572,4493,train
2573,4495,train
2574,4497,train
2575,4498,train
2576,4499,train
2577,4501,train
2578,4502,train
2579,4503,validate
2580,4505,train
2581,4516,train
2582,4518,train
2583,4520,train
2584,4521,train
2585,4522,train
2586,4525,train
2587,4526,test
2588,4528,test
2589,4529,test
2590,4530,test
2591,4531,test
2592,4533,test
2593,4535,test
2594,4536,test
2595,4537,test
2596,4538,test
2597,4539,test
2598,4540,test
2599,4541,test
2600,4542,test
2601,4543,test
2602,4544,test
2603,4545,test
2604,4546,test
2605,4547,test
2606,4548,test
2607,4549,test
2608,4550,test
2609,4551,test
2610,4561,train
2611,4563,train
2612,4566,train
2613,4567,train
2614,4568,train
2615,4569,train
2616,4570,train
2617,4572,train
2618,4577,train
2619,4590,validate
2620,4594,train
2621,4595,train
2622,4597,train
2623,4598,train
2624,4600,train
2625,4602,train
2626,4604,train
2627,4605,train
2628,4606,train
2629,4607,train
2630,4608,train
2631,4609,train
2632,4610,train
2633,4611,train
2634,4612,train
2635,4613,train
2636,4615,train
2637,4616,train
2638,4617,train
2639,4618,train
2640,4619,train
2641,4620,test
2642,4624,train
2643,4625,train
2644,4626,train
2645,4627,train
2646,4629,train
2647,4630,train
2648,4631,train
2649,4632,train
2650,4633,train
2651,4634,test
2652,4636,test
2653,4650,train
2654,4652,train
2655,4653,train
2656,4655,train
2657,4656,train
2658,4657,train
2659,4658,test
2660,4659,test
2661,4661,test
2662,4664,test
2663,4665,test
2664,4666,test
2665,4668,test
2666,4670,test
2667,4672,test
2668,4674,test
2669,4675,test
2670,4676,test
2671,4677,test
2672,4678,test
2673,4679,test
2674,4681,test
2675,4682,train
2676,4686,test
2677,4688,test
2678,4690,test
2679,4691,test
2680,4692,test
2681,4693,test
2682,4694,test
2683,4695,test
2684,4696,test
2685,4697,test
2686,4698,test
2687,4699,test
2688,4700,test
2689,4701,test
2690,4702,test
2691,4704,test
2692,4705,validate
2693,4706,train
2694,4708,train
2695,4709,train
2696,4710,train
2697,4711,train
2698,4714,train
2699,4717,train
2700,4718,train
2701,4719,train
2702,4720,train
2703,4721,train
2704,4722,train
2705,4723,train
2706,4726,test
2707,4728,test
2708,4730,test
2709,4732,test
2710,4734,test
2711,4736,test
2712,4737,test
2713,4738,test
2714,4739,test
2715,4740,test
2716,4741,test
2717,4742,test
2718,4743,test
2719,4744,test
2720,4745,test
2721,4746,test
2722,4747,test
2723,4748,test
2724,4749,test
2725,4750,test
2726,4751,test
2727,4752,test
2728,4753,test
2729,4754,test
2730,4755,test
2731,4756,test
2732,4757,test
2733,4758,test
2734,4759,test
2735,4760,test
2736,4761,test
2737,4762,test
2738,4763,test
2739,4764,test
2740,4765,test
2741,4766,test
2742,4767,test
2743,4768,test
2744,4770,test
2745,4771,test
2746,4772,test
2747,4773,test
2748,4774,test
2749,4775,test
2750,4776,test
2751,4777,test
2752,4778,test
2753,4779,test
2754,4780,test
2755,4782,test
2756,4784,test
2757,4786,test
2758,4787,test
2759,4789,train
2760,4791,test
2761,4794,test
2762,4796,train
2763,4798,train
2764,4799,train
2765,4801,train
2766,4803,train
2767,4808,train
2768,4810,train
2769,4812,train
2770,4813,train
2771,4815,test
2772,4816,test
2773,4817,test
2774,4818,test
2775,4819,test
2776,4820,test
2777,4821,test
2778,4823,test
2779,4832,validate
2780,4865,train
2781,4872,train
2782,4873,train
2783,4874,train
2784,4875,train
2785,4876,train
2786,4877,train
2787,4878,train
2788,4880,train
2789,4882,test
2790,4883,train
2791,4884,train
2792,4895,train
2793,4896,train
2794,4897,train
2795,4898,test
2796,4899,test
2797,4901,test
2798,4902,validate
2799,4903,validate
2800,4904,validate
2801,4905,validate
2802,4906,validate
2803,4909,train
2804,4911,train
2805,4913,test
2806,4915,test
2807,4916,test
2808,4917,test
2809,4918,test
2810,4919,test
2811,4926,train
2812,4928,train
2813,4930,test
2814,4931,train
2815,4933,test
2816,4934,train
2817,4935,train
2818,4939,train
2819,4941,train
2820,4942,train
2821,4943,train
2822,4944,train
2823,4946,train
2824,4947,train
2825,4948,train
2826,4951,train
2827,4952,train
2828,4953,train
2829,4954,train
2830,4955,train
2831,5004,train
2832,5005,train
2833,5006,train
2834,5007,train
2835,5008,train
2836,5009,train
2837,5010,train
2838,5013,train
2839,5015,train
2840,5016,train
2841,5019,test
2842,5021,test
2843,5024,test
2844,5025,train
2845,5026,train
2846,5029,train
2847,5031,train
2848,5033,train
2849,5034,train
2850,5035,train
2851,5036,train
2852,5038,train
2853,5040,train
2854,5041,test
2855,5043,test
2856,5044,test
2857,5045,train
2858,5046,train
2859,5047,train
2860,5048,train
2861,5049,train
2862,5050,train
2863,5051,train
2864,5052,train
2865,5053,train
2866,5054,train
2867,5055,train
2868,5056,train
2869,5057,train
2870,5058,train
2871,5059,train
2872,5060,train
2873,5064,train
2874,5065,train
2875,5073,train
2876,5082,train
2877,5084,train
2878,5087,train
2879,5088,train
2880,5089,train
2881,5095,train
2882,5097,train
2883,5099,train
2884,5101,train
2885,5103,train
2886,5105,train
2887,5106,train
2888,5107,train
2889,5109,train
2890,5114,test
2891,5115,test
2892,5116,test
2893,5117,test
2894,5118,test
2895,5119,test
2896,5124,train
2897,5125,train
2898,5126,train
2899,5127,train
2900,5128,train
2901,5129,train
2902,5130,train
2903,5131,train
2904,5132,train
2905,5133,train
2906,5134,train
2907,5135,train
2908,5136,train
2909,5137,train
2910,5138,train
2911,5139,train
2912,5140,test
2913,5141,test
2914,5142,test
2915,5144,test
2916,5145,test
2917,5146,test
2918,5147,test
2919,5148,test
2920,5149,test
2921,5151,test
2922,5152,test
